Participant,NewsMeasure,Sample,Ratings_M,Ratings_Scored,SocialJetlag_ABS,SocialJetlag_ABS_Binned,Chronotype,SleepDurationAvg,SleepDurationAvg_Binned,SampleCoded,CRT,HL,Age,Edu,Gender,NewsType,NewsDomain,NewsTypeCoded,NewsDomainCoded,GenderCoded,Pct_Confidently_Correct,Pct_Unconfidently_Correct,Pct_Confidently_Incorrect,Pct_Unconfidently_Incorrect
333,Fake-Covid,Conservative,0,1,0,'0-1,25.5,7,'7-8,0.5,4,6,42,6,Male,Fake,Covid,-0.5,-0.5,0.5,100,0,0,0
333,Fake-The Big Lie,Conservative,3.333333333,0.933333333,0,'0-1,25.5,7,'7-8,0.5,4,6,42,6,Male,Fake,TBL,-0.5,0.5,0.5,93.33333333,0,0,6.666666667
333,Real-Covid,Conservative,60,0.6,0,'0-1,25.5,7,'7-8,0.5,4,6,42,6,Male,Real,Covid,0.5,-0.5,0.5,60,0,40,0
333,Real-The Big Lie,Conservative,86.66666667,0.866666667,0,'0-1,25.5,7,'7-8,0.5,4,6,42,6,Male,Real,TBL,0.5,0.5,0.5,86.66666667,0,13.33333333,0
334,Fake-Covid,Conservative,26.86666667,0.866666667,0.5,'0-1,27.85714286,4.714285714,'4-6,0.5,4,6,57,7,Male,Fake,Covid,-0.5,-0.5,0.5,53.33333333,33.33333333,13.33333333,0
334,Fake-The Big Lie,Conservative,29.13333333,0.733333333,0.5,'0-1,27.85714286,4.714285714,'4-6,0.5,4,6,57,7,Male,Fake,TBL,-0.5,0.5,0.5,46.66666667,26.66666667,6.666666667,20
334,Real-Covid,Conservative,57.33333333,0.466666667,0.5,'0-1,27.85714286,4.714285714,'4-6,0.5,4,6,57,7,Male,Real,Covid,0.5,-0.5,0.5,40,6.666666667,20,33.33333333
334,Real-The Big Lie,Conservative,45.86666667,0.333333333,0.5,'0-1,27.85714286,4.714285714,'4-6,0.5,4,6,57,7,Male,Real,TBL,0.5,0.5,0.5,33.33333333,0,26.66666667,40
335,Fake-Covid,Conservative,36.33333333,0.666666667,2.5,'2-3,23.64285714,8.285714286,'8-9,0.5,3,6,32,5,Male,Fake,Covid,-0.5,-0.5,0.5,53.33333333,13.33333333,26.66666667,6.666666667
335,Fake-The Big Lie,Conservative,47.73333333,0.533333333,2.5,'2-3,23.64285714,8.285714286,'8-9,0.5,3,6,32,5,Male,Fake,TBL,-0.5,0.5,0.5,20,33.33333333,26.66666667,20
335,Real-Covid,Conservative,46.66666667,0.333333333,2.5,'2-3,23.64285714,8.285714286,'8-9,0.5,3,6,32,5,Male,Real,Covid,0.5,-0.5,0.5,20,13.33333333,26.66666667,40
335,Real-The Big Lie,Conservative,39.73333333,0.133333333,2.5,'2-3,23.64285714,8.285714286,'8-9,0.5,3,6,32,5,Male,Real,TBL,0.5,0.5,0.5,13.33333333,0,53.33333333,33.33333333
336,Fake-Covid,Conservative,61.2,0.4,1.4,'1-2,24.29285714,5.785714286,'4-6,0.5,2,4,37,7,Male,Fake,Covid,-0.5,-0.5,0.5,26.66666667,13.33333333,60,0
336,Fake-The Big Lie,Conservative,86.66666667,0.133333333,1.4,'1-2,24.29285714,5.785714286,'4-6,0.5,2,4,37,7,Male,Fake,TBL,-0.5,0.5,0.5,6.666666667,6.666666667,86.66666667,0
336,Real-Covid,Conservative,64.73333333,0.6,1.4,'1-2,24.29285714,5.785714286,'4-6,0.5,2,4,37,7,Male,Real,Covid,0.5,-0.5,0.5,60,0,33.33333333,6.666666667
336,Real-The Big Lie,Conservative,54.13333333,0.533333333,1.4,'1-2,24.29285714,5.785714286,'4-6,0.5,2,4,37,7,Male,Real,TBL,0.5,0.5,0.5,53.33333333,0,40,6.666666667
337,Fake-Covid,Conservative,43.53333333,0.4,2.5,'2-3,29.14285714,7.285714286,'7-8,0.5,4,6,42,6,Male,Fake,Covid,-0.5,-0.5,0.5,33.33333333,6.666666667,20,40
337,Fake-The Big Lie,Conservative,48.13333333,0.466666667,2.5,'2-3,29.14285714,7.285714286,'7-8,0.5,4,6,42,6,Male,Fake,TBL,-0.5,0.5,0.5,13.33333333,33.33333333,13.33333333,40
337,Real-Covid,Conservative,63.2,0.666666667,2.5,'2-3,29.14285714,7.285714286,'7-8,0.5,4,6,42,6,Male,Real,Covid,0.5,-0.5,0.5,53.33333333,13.33333333,20,13.33333333
337,Real-The Big Lie,Conservative,67.33333333,0.866666667,2.5,'2-3,29.14285714,7.285714286,'7-8,0.5,4,6,42,6,Male,Real,TBL,0.5,0.5,0.5,46.66666667,40,6.666666667,6.666666667
339,Fake-Covid,Conservative,37.06666667,0.733333333,0.325,'0-1,28.64285714,7.335714286,'7-8,0.5,1,3,64,3,Female,Fake,Covid,-0.5,-0.5,-0.5,60,13.33333333,26.66666667,0
339,Fake-The Big Lie,Conservative,62,0.266666667,0.325,'0-1,28.64285714,7.335714286,'7-8,0.5,1,3,64,3,Female,Fake,TBL,-0.5,0.5,-0.5,13.33333333,13.33333333,13.33333333,60
339,Real-Covid,Conservative,50.53333333,0.4,0.325,'0-1,28.64285714,7.335714286,'7-8,0.5,1,3,64,3,Female,Real,Covid,0.5,-0.5,-0.5,13.33333333,26.66666667,20,40
339,Real-The Big Lie,Conservative,54.33333333,0.666666667,0.325,'0-1,28.64285714,7.335714286,'7-8,0.5,1,3,64,3,Female,Real,TBL,0.5,0.5,-0.5,13.33333333,53.33333333,20,13.33333333
341,Fake-Covid,Conservative,34.73333333,0.866666667,1.5,'1-2,24.94285714,8.285714286,'8-9,0.5,3,1,35,8,Male,Fake,Covid,-0.5,-0.5,0.5,73.33333333,13.33333333,0,13.33333333
341,Fake-The Big Lie,Conservative,33.46666667,0.866666667,1.5,'1-2,24.94285714,8.285714286,'8-9,0.5,3,1,35,8,Male,Fake,TBL,-0.5,0.5,0.5,80,6.666666667,13.33333333,0
341,Real-Covid,Conservative,41.26666667,0.2,1.5,'1-2,24.94285714,8.285714286,'8-9,0.5,3,1,35,8,Male,Real,Covid,0.5,-0.5,0.5,13.33333333,6.666666667,66.66666667,13.33333333
341,Real-The Big Lie,Conservative,35.8,0.133333333,1.5,'1-2,24.94285714,8.285714286,'8-9,0.5,3,1,35,8,Male,Real,TBL,0.5,0.5,0.5,0,13.33333333,80,6.666666667
342,Fake-Covid,Conservative,18.33333333,0.8,1,'1-2,26.78571429,7.571428571,'7-8,0.5,3,4,36,5,Male,Fake,Covid,-0.5,-0.5,0.5,60,20,6.666666667,13.33333333
342,Fake-The Big Lie,Conservative,4,0.933333333,1,'1-2,26.78571429,7.571428571,'7-8,0.5,3,4,36,5,Male,Fake,TBL,-0.5,0.5,0.5,86.66666667,6.666666667,0,6.666666667
342,Real-Covid,Conservative,67,0.733333333,1,'1-2,26.78571429,7.571428571,'7-8,0.5,3,4,36,5,Male,Real,Covid,0.5,-0.5,0.5,73.33333333,0,13.33333333,13.33333333
342,Real-The Big Lie,Conservative,70.73333333,0.733333333,1,'1-2,26.78571429,7.571428571,'7-8,0.5,3,4,36,5,Male,Real,TBL,0.5,0.5,0.5,73.33333333,0,0,26.66666667
343,Fake-Covid,Conservative,5.133333333,1,0.7,'0-1,28.3,4,'4-6,0.5,3,6,29,7,Female,Fake,Covid,-0.5,-0.5,-0.5,100,0,0,0
343,Fake-The Big Lie,Conservative,6.933333333,1,0.7,'0-1,28.3,4,'4-6,0.5,3,6,29,7,Female,Fake,TBL,-0.5,0.5,-0.5,100,0,0,0
343,Real-Covid,Conservative,63,0.666666667,0.7,'0-1,28.3,4,'4-6,0.5,3,6,29,7,Female,Real,Covid,0.5,-0.5,-0.5,66.66666667,0,26.66666667,6.666666667
343,Real-The Big Lie,Conservative,66.66666667,0.666666667,0.7,'0-1,28.3,4,'4-6,0.5,3,6,29,7,Female,Real,TBL,0.5,0.5,-0.5,66.66666667,0,20,13.33333333
344,Fake-Covid,Conservative,74.6,0.2,3.275,'3-4,25.1,6.75,'6-7,0.5,4,6,31,9,Male,Fake,Covid,-0.5,-0.5,0.5,20,0,73.33333333,6.666666667
344,Fake-The Big Lie,Conservative,91.66666667,0.066666667,3.275,'3-4,25.1,6.75,'6-7,0.5,4,6,31,9,Male,Fake,TBL,-0.5,0.5,0.5,6.666666667,0,93.33333333,0
344,Real-Covid,Conservative,48.6,0.533333333,3.275,'3-4,25.1,6.75,'6-7,0.5,4,6,31,9,Male,Real,Covid,0.5,-0.5,0.5,46.66666667,6.666666667,26.66666667,20
344,Real-The Big Lie,Conservative,40.4,0.4,3.275,'3-4,25.1,6.75,'6-7,0.5,4,6,31,9,Male,Real,TBL,0.5,0.5,0.5,33.33333333,6.666666667,46.66666667,13.33333333
345,Fake-Covid,Conservative,31.33333333,0.533333333,0.85,'0-1,25.04285714,7.785714286,'7-8,0.5,3,4,62,9,Female,Fake,Covid,-0.5,-0.5,-0.5,26.66666667,26.66666667,6.666666667,40
345,Fake-The Big Lie,Conservative,38.8,0.533333333,0.85,'0-1,25.04285714,7.785714286,'7-8,0.5,3,4,62,9,Female,Fake,TBL,-0.5,0.5,-0.5,13.33333333,40,0,46.66666667
345,Real-Covid,Conservative,46,0.6,0.85,'0-1,25.04285714,7.785714286,'7-8,0.5,3,4,62,9,Female,Real,Covid,0.5,-0.5,-0.5,40,20,6.666666667,33.33333333
345,Real-The Big Lie,Conservative,43,0.4,0.85,'0-1,25.04285714,7.785714286,'7-8,0.5,3,4,62,9,Female,Real,TBL,0.5,0.5,-0.5,13.33333333,26.66666667,0,60
346,Fake-Covid,Conservative,62.53333333,0.266666667,2.5,'2-3,28.07857143,7.157142857,'7-8,0.5,1,5,38,5,Female,Fake,Covid,-0.5,-0.5,-0.5,13.33333333,13.33333333,66.66666667,6.666666667
346,Fake-The Big Lie,Conservative,63.8,0.2,2.5,'2-3,28.07857143,7.157142857,'7-8,0.5,1,5,38,5,Female,Fake,TBL,-0.5,0.5,-0.5,20,0,73.33333333,6.666666667
346,Real-Covid,Conservative,79.8,0.933333333,2.5,'2-3,28.07857143,7.157142857,'7-8,0.5,1,5,38,5,Female,Real,Covid,0.5,-0.5,-0.5,93.33333333,0,6.666666667,0
346,Real-The Big Lie,Conservative,66.66666667,0.733333333,2.5,'2-3,28.07857143,7.157142857,'7-8,0.5,1,5,38,5,Female,Real,TBL,0.5,0.5,-0.5,73.33333333,0,20,6.666666667
347,Fake-Covid,Conservative,52.6,0.466666667,2,'2-3,25.5,9,'9-10,0.5,2,6,31,5,Female,Fake,Covid,-0.5,-0.5,-0.5,46.66666667,0,53.33333333,0
347,Fake-The Big Lie,Conservative,48.8,0.466666667,2,'2-3,25.5,9,'9-10,0.5,2,6,31,5,Female,Fake,TBL,-0.5,0.5,-0.5,46.66666667,0,46.66666667,6.666666667
347,Real-Covid,Conservative,41.93333333,0.4,2,'2-3,25.5,9,'9-10,0.5,2,6,31,5,Female,Real,Covid,0.5,-0.5,-0.5,40,0,60,0
347,Real-The Big Lie,Conservative,55.6,0.6,2,'2-3,25.5,9,'9-10,0.5,2,6,31,5,Female,Real,TBL,0.5,0.5,-0.5,60,0,40,0
348,Fake-Covid,Conservative,39.8,0.6,2.5,'2-3,29.14285714,9.285714286,'9-10,0.5,2,3,40,7,Male,Fake,Covid,-0.5,-0.5,0.5,0,60,33.33333333,6.666666667
348,Fake-The Big Lie,Conservative,76.46666667,0.2,2.5,'2-3,29.14285714,9.285714286,'9-10,0.5,2,3,40,7,Male,Fake,TBL,-0.5,0.5,0.5,0,20,73.33333333,6.666666667
348,Real-Covid,Conservative,48.86666667,0.533333333,2.5,'2-3,29.14285714,9.285714286,'9-10,0.5,2,3,40,7,Male,Real,Covid,0.5,-0.5,0.5,46.66666667,6.666666667,0,46.66666667
348,Real-The Big Lie,Conservative,14.33333333,0,2.5,'2-3,29.14285714,9.285714286,'9-10,0.5,2,3,40,7,Male,Real,TBL,0.5,0.5,0.5,0,0,6.666666667,93.33333333
349,Fake-Covid,Conservative,96.4,0,0,'0-1,25.15,4.3,'4-6,0.5,3,3,53,4,Female,Fake,Covid,-0.5,-0.5,-0.5,0,0,100,0
349,Fake-The Big Lie,Conservative,83,0.2,0,'0-1,25.15,4.3,'4-6,0.5,3,3,53,4,Female,Fake,TBL,-0.5,0.5,-0.5,6.666666667,13.33333333,73.33333333,6.666666667
349,Real-Covid,Conservative,55.2,0.333333333,0,'0-1,25.15,4.3,'4-6,0.5,3,3,53,4,Female,Real,Covid,0.5,-0.5,-0.5,33.33333333,0,0,66.66666667
349,Real-The Big Lie,Conservative,45,0.133333333,0,'0-1,25.15,4.3,'4-6,0.5,3,3,53,4,Female,Real,TBL,0.5,0.5,-0.5,13.33333333,0,0,86.66666667
350,Fake-Covid,Conservative,7.933333333,0.933333333,0,'0-1,24.5,9,'9-10,0.5,1,6,28,7,Male,Fake,Covid,-0.5,-0.5,0.5,80,13.33333333,0,6.666666667
350,Fake-The Big Lie,Conservative,6.733333333,0.866666667,0,'0-1,24.5,9,'9-10,0.5,1,6,28,7,Male,Fake,TBL,-0.5,0.5,0.5,60,26.66666667,0,13.33333333
350,Real-Covid,Conservative,17.66666667,0.133333333,0,'0-1,24.5,9,'9-10,0.5,1,6,28,7,Male,Real,Covid,0.5,-0.5,0.5,0,13.33333333,46.66666667,40
350,Real-The Big Lie,Conservative,13.4,0,0,'0-1,24.5,9,'9-10,0.5,1,6,28,7,Male,Real,TBL,0.5,0.5,0.5,0,0,40,60
351,Fake-Covid,Conservative,19.4,0.8,4.35,'4-5,25.47142857,7.642857143,'7-8,0.5,3,5,32,4,Male,Fake,Covid,-0.5,-0.5,0.5,20,60,0,20
351,Fake-The Big Lie,Conservative,31.53333333,0.6,4.35,'4-5,25.47142857,7.642857143,'7-8,0.5,3,5,32,4,Male,Fake,TBL,-0.5,0.5,0.5,6.666666667,53.33333333,0,40
351,Real-Covid,Conservative,29.53333333,0.066666667,4.35,'4-5,25.47142857,7.642857143,'7-8,0.5,3,5,32,4,Male,Real,Covid,0.5,-0.5,0.5,0,6.666666667,6.666666667,86.66666667
351,Real-The Big Lie,Conservative,38.2,0.133333333,4.35,'4-5,25.47142857,7.642857143,'7-8,0.5,3,5,32,4,Male,Real,TBL,0.5,0.5,0.5,0,13.33333333,6.666666667,80
352,Fake-Covid,Conservative,23.93333333,0.733333333,3.15,'3-4,27.17857143,6.057142857,'6-7,0.5,4,4,32,5,Male,Fake,Covid,-0.5,-0.5,0.5,40,33.33333333,0,26.66666667
352,Fake-The Big Lie,Conservative,19.6,0.8,3.15,'3-4,27.17857143,6.057142857,'6-7,0.5,4,4,32,5,Male,Fake,TBL,-0.5,0.5,0.5,33.33333333,46.66666667,0,20
352,Real-Covid,Conservative,51.06666667,0.333333333,3.15,'3-4,27.17857143,6.057142857,'6-7,0.5,4,4,32,5,Male,Real,Covid,0.5,-0.5,0.5,26.66666667,6.666666667,13.33333333,53.33333333
352,Real-The Big Lie,Conservative,55.33333333,0.4,3.15,'3-4,27.17857143,6.057142857,'6-7,0.5,4,4,32,5,Male,Real,TBL,0.5,0.5,0.5,6.666666667,33.33333333,0,60
353,Fake-Covid,Conservative,48.53333333,0.466666667,5,'4-5,29.36428571,4.128571429,'4-6,0.5,3,6,31,5,Male,Fake,Covid,-0.5,-0.5,0.5,40,6.666666667,20,33.33333333
353,Fake-The Big Lie,Conservative,68.93333333,0.2,5,'4-5,29.36428571,4.128571429,'4-6,0.5,3,6,31,5,Male,Fake,TBL,-0.5,0.5,0.5,13.33333333,6.666666667,46.66666667,33.33333333
353,Real-Covid,Conservative,71.6,0.866666667,5,'4-5,29.36428571,4.128571429,'4-6,0.5,3,6,31,5,Male,Real,Covid,0.5,-0.5,0.5,46.66666667,40,6.666666667,6.666666667
353,Real-The Big Lie,Conservative,63.26666667,0.933333333,5,'4-5,29.36428571,4.128571429,'4-6,0.5,3,6,31,5,Male,Real,TBL,0.5,0.5,0.5,33.33333333,60,6.666666667,0
354,Fake-Covid,Conservative,83.53333333,0.133333333,0.925,'0-1,25.41428571,6.678571429,'6-7,0.5,2,4,43,7,Female,Fake,Covid,-0.5,-0.5,-0.5,13.33333333,0,80,6.666666667
354,Fake-The Big Lie,Conservative,93.13333333,0.066666667,0.925,'0-1,25.41428571,6.678571429,'6-7,0.5,2,4,43,7,Female,Fake,TBL,-0.5,0.5,-0.5,6.666666667,0,93.33333333,0
354,Real-Covid,Conservative,73.53333333,0.733333333,0.925,'0-1,25.41428571,6.678571429,'6-7,0.5,2,4,43,7,Female,Real,Covid,0.5,-0.5,-0.5,73.33333333,0,26.66666667,0
354,Real-The Big Lie,Conservative,57.6,0.6,0.925,'0-1,25.41428571,6.678571429,'6-7,0.5,2,4,43,7,Female,Real,TBL,0.5,0.5,-0.5,60,0,40,0
355,Fake-Covid,Liberal,30.73333333,0.733333333,3.625,'3-4,24.5,8.25,'8-9,-0.5,3,5,49,7,Female,Fake,Covid,-0.5,-0.5,-0.5,66.66666667,6.666666667,20,6.666666667
355,Fake-The Big Lie,Liberal,53.8,0.4,3.625,'3-4,24.5,8.25,'8-9,-0.5,3,5,49,7,Female,Fake,TBL,-0.5,0.5,-0.5,13.33333333,26.66666667,53.33333333,6.666666667
355,Real-Covid,Liberal,67.73333333,0.733333333,3.625,'3-4,24.5,8.25,'8-9,-0.5,3,5,49,7,Female,Real,Covid,0.5,-0.5,-0.5,60,13.33333333,13.33333333,13.33333333
355,Real-The Big Lie,Liberal,58.66666667,0.533333333,3.625,'3-4,24.5,8.25,'8-9,-0.5,3,5,49,7,Female,Real,TBL,0.5,0.5,-0.5,40,13.33333333,13.33333333,33.33333333
356,Fake-Covid,Liberal,11.06666667,0.933333333,1.275,'1-2,25.52857143,7.607142857,'7-8,-0.5,3,4,34,7,Female,Fake,Covid,-0.5,-0.5,-0.5,73.33333333,20,0,6.666666667
356,Fake-The Big Lie,Liberal,12.73333333,0.8,1.275,'1-2,25.52857143,7.607142857,'7-8,-0.5,3,4,34,7,Female,Fake,TBL,-0.5,0.5,-0.5,80,0,0,20
356,Real-Covid,Liberal,61.33333333,0.6,1.275,'1-2,25.52857143,7.607142857,'7-8,-0.5,3,4,34,7,Female,Real,Covid,0.5,-0.5,-0.5,46.66666667,13.33333333,13.33333333,26.66666667
356,Real-The Big Lie,Liberal,70,0.733333333,1.275,'1-2,25.52857143,7.607142857,'7-8,-0.5,3,4,34,7,Female,Real,TBL,0.5,0.5,-0.5,73.33333333,0,6.666666667,20
357,Fake-Covid,Liberal,17.6,0.933333333,0,'0-1,27.65,9.3,'9-10,-0.5,3,5,34,7,Female,Fake,Covid,-0.5,-0.5,-0.5,33.33333333,60,0,6.666666667
357,Fake-The Big Lie,Liberal,52.06666667,0.266666667,0,'0-1,27.65,9.3,'9-10,-0.5,3,5,34,7,Female,Fake,TBL,-0.5,0.5,-0.5,6.666666667,20,0,73.33333333
357,Real-Covid,Liberal,71.2,0.733333333,0,'0-1,27.65,9.3,'9-10,-0.5,3,5,34,7,Female,Real,Covid,0.5,-0.5,-0.5,0,73.33333333,0,26.66666667
357,Real-The Big Lie,Liberal,84.73333333,0.866666667,0,'0-1,27.65,9.3,'9-10,-0.5,3,5,34,7,Female,Real,TBL,0.5,0.5,-0.5,6.666666667,80,0,13.33333333
358,Fake-Covid,Liberal,5.4,1,1.425,'1-2,25.27142857,7.392857143,'7-8,-0.5,4,6,47,7,Female,Fake,Covid,-0.5,-0.5,-0.5,93.33333333,6.666666667,0,0
358,Fake-The Big Lie,Liberal,29.8,0.6,1.425,'1-2,25.27142857,7.392857143,'7-8,-0.5,4,6,47,7,Female,Fake,TBL,-0.5,0.5,-0.5,60,0,40,0
358,Real-Covid,Liberal,83.66666667,0.866666667,1.425,'1-2,25.27142857,7.392857143,'7-8,-0.5,4,6,47,7,Female,Real,Covid,0.5,-0.5,-0.5,86.66666667,0,6.666666667,6.666666667
358,Real-The Big Lie,Liberal,80.8,0.8,1.425,'1-2,25.27142857,7.392857143,'7-8,-0.5,4,6,47,7,Female,Real,TBL,0.5,0.5,-0.5,80,0,20,0
359,Fake-Covid,Liberal,17.93333333,0.733333333,1.35,'1-2,28.9,6.5,'6-7,-0.5,3,6,42,4,Female,Fake,Covid,-0.5,-0.5,-0.5,73.33333333,0,26.66666667,0
359,Fake-The Big Lie,Liberal,14.13333333,0.8,1.35,'1-2,28.9,6.5,'6-7,-0.5,3,6,42,4,Female,Fake,TBL,-0.5,0.5,-0.5,80,0,13.33333333,6.666666667
359,Real-Covid,Liberal,61.8,0.8,1.35,'1-2,28.9,6.5,'6-7,-0.5,3,6,42,4,Female,Real,Covid,0.5,-0.5,-0.5,80,0,20,0
359,Real-The Big Lie,Liberal,74.33333333,0.866666667,1.35,'1-2,28.9,6.5,'6-7,-0.5,3,6,42,4,Female,Real,TBL,0.5,0.5,-0.5,86.66666667,0,6.666666667,6.666666667
360,Fake-Covid,Liberal,23.26666667,0.933333333,3.65,'3-4,25.97142857,6.642857143,'6-7,-0.5,3,6,27,7,Female,Fake,Covid,-0.5,-0.5,-0.5,60,33.33333333,6.666666667,0
360,Fake-The Big Lie,Liberal,11.86666667,0.933333333,3.65,'3-4,25.97142857,6.642857143,'6-7,-0.5,3,6,27,7,Female,Fake,TBL,-0.5,0.5,-0.5,93.33333333,0,6.666666667,0
360,Real-Covid,Liberal,61.53333333,0.666666667,3.65,'3-4,25.97142857,6.642857143,'6-7,-0.5,3,6,27,7,Female,Real,Covid,0.5,-0.5,-0.5,60,6.666666667,13.33333333,20
360,Real-The Big Lie,Liberal,82.26666667,0.866666667,3.65,'3-4,25.97142857,6.642857143,'6-7,-0.5,3,6,27,7,Female,Real,TBL,0.5,0.5,-0.5,86.66666667,0,6.666666667,6.666666667
361,Fake-Covid,Liberal,12.73333333,0.8,1.95,'1-2,26.20714286,6.114285714,'6-7,-0.5,2,6,33,4,Female,Fake,Covid,-0.5,-0.5,-0.5,80,0,0,20
361,Fake-The Big Lie,Liberal,26.93333333,0.733333333,1.95,'1-2,26.20714286,6.114285714,'6-7,-0.5,2,6,33,4,Female,Fake,TBL,-0.5,0.5,-0.5,60,13.33333333,13.33333333,13.33333333
361,Real-Covid,Liberal,62.46666667,0.666666667,1.95,'1-2,26.20714286,6.114285714,'6-7,-0.5,2,6,33,4,Female,Real,Covid,0.5,-0.5,-0.5,40,26.66666667,33.33333333,0
361,Real-The Big Lie,Liberal,78.8,0.8,1.95,'1-2,26.20714286,6.114285714,'6-7,-0.5,2,6,33,4,Female,Real,TBL,0.5,0.5,-0.5,46.66666667,33.33333333,0,20
362,Fake-Covid,Liberal,16.66666667,0.733333333,0.925,'0-1,26.62857143,7.107142857,'7-8,-0.5,4,5,46,7,Female,Fake,Covid,-0.5,-0.5,-0.5,66.66666667,6.666666667,6.666666667,20
362,Fake-The Big Lie,Liberal,9,0.866666667,0.925,'0-1,26.62857143,7.107142857,'7-8,-0.5,4,5,46,7,Female,Fake,TBL,-0.5,0.5,-0.5,80,6.666666667,6.666666667,6.666666667
362,Real-Covid,Liberal,76.93333333,0.666666667,0.925,'0-1,26.62857143,7.107142857,'7-8,-0.5,4,5,46,7,Female,Real,Covid,0.5,-0.5,-0.5,66.66666667,0,13.33333333,20
362,Real-The Big Lie,Liberal,82.66666667,0.8,0.925,'0-1,26.62857143,7.107142857,'7-8,-0.5,4,5,46,7,Female,Real,TBL,0.5,0.5,-0.5,66.66666667,13.33333333,0,20
363,Fake-Covid,Liberal,8.6,0.933333333,0,'0-1,26.075,6.15,'6-7,-0.5,4,6,74,5,Female,Fake,Covid,-0.5,-0.5,-0.5,93.33333333,0,6.666666667,0
363,Fake-The Big Lie,Liberal,7.2,0.933333333,0,'0-1,26.075,6.15,'6-7,-0.5,4,6,74,5,Female,Fake,TBL,-0.5,0.5,-0.5,93.33333333,0,6.666666667,0
363,Real-Covid,Liberal,73.4,0.8,0,'0-1,26.075,6.15,'6-7,-0.5,4,6,74,5,Female,Real,Covid,0.5,-0.5,-0.5,80,0,20,0
363,Real-The Big Lie,Liberal,90.93333333,0.933333333,0,'0-1,26.075,6.15,'6-7,-0.5,4,6,74,5,Female,Real,TBL,0.5,0.5,-0.5,93.33333333,0,6.666666667,0
364,Fake-Covid,Liberal,10.33333333,0.933333333,3.8,'3-4,32.72142857,8.442857143,'8-9,-0.5,1,5,24,4,Female,Fake,Covid,-0.5,-0.5,-0.5,93.33333333,0,6.666666667,0
364,Fake-The Big Lie,Liberal,43,0.4,3.8,'3-4,32.72142857,8.442857143,'8-9,-0.5,1,5,24,4,Female,Fake,TBL,-0.5,0.5,-0.5,40,0,46.66666667,13.33333333
364,Real-Covid,Liberal,60.33333333,0.533333333,3.8,'3-4,32.72142857,8.442857143,'8-9,-0.5,1,5,24,4,Female,Real,Covid,0.5,-0.5,-0.5,53.33333333,0,33.33333333,13.33333333
364,Real-The Big Lie,Liberal,69.33333333,0.866666667,3.8,'3-4,32.72142857,8.442857143,'8-9,-0.5,1,5,24,4,Female,Real,TBL,0.5,0.5,-0.5,60,26.66666667,13.33333333,0
365,Fake-Covid,Liberal,31.26666667,0.8,1.275,'1-2,25.52857143,7.607142857,'7-8,-0.5,2,6,32,7,Female,Fake,Covid,-0.5,-0.5,-0.5,0,80,13.33333333,6.666666667
365,Fake-The Big Lie,Liberal,33.33333333,0.733333333,1.275,'1-2,25.52857143,7.607142857,'7-8,-0.5,2,6,32,7,Female,Fake,TBL,-0.5,0.5,-0.5,0,73.33333333,6.666666667,20
365,Real-Covid,Liberal,50.66666667,0.466666667,1.275,'1-2,25.52857143,7.607142857,'7-8,-0.5,2,6,32,7,Female,Real,Covid,0.5,-0.5,-0.5,33.33333333,13.33333333,6.666666667,46.66666667
365,Real-The Big Lie,Liberal,58,0.666666667,1.275,'1-2,25.52857143,7.607142857,'7-8,-0.5,2,6,32,7,Female,Real,TBL,0.5,0.5,-0.5,33.33333333,33.33333333,0,33.33333333
367,Fake-Covid,Liberal,6.933333333,0.933333333,0.85,'0-1,27.25714286,8.214285714,'8-9,-0.5,2,5,53,9,Female,Fake,Covid,-0.5,-0.5,-0.5,86.66666667,6.666666667,6.666666667,0
367,Fake-The Big Lie,Liberal,25.4,0.733333333,0.85,'0-1,27.25714286,8.214285714,'8-9,-0.5,2,5,53,9,Female,Fake,TBL,-0.5,0.5,-0.5,66.66666667,6.666666667,26.66666667,0
367,Real-Covid,Liberal,64.2,0.666666667,0.85,'0-1,27.25714286,8.214285714,'8-9,-0.5,2,5,53,9,Female,Real,Covid,0.5,-0.5,-0.5,66.66666667,0,13.33333333,20
367,Real-The Big Lie,Liberal,85.93333333,1,0.85,'0-1,27.25714286,8.214285714,'8-9,-0.5,2,5,53,9,Female,Real,TBL,0.5,0.5,-0.5,100,0,0,0
368,Fake-Covid,Liberal,22.86666667,0.8,2.15,'2-3,25.89285714,9.485714286,'9-10,-0.5,3,2,28,5,Female,Fake,Covid,-0.5,-0.5,-0.5,66.66666667,13.33333333,0,20
368,Fake-The Big Lie,Liberal,34.66666667,0.733333333,2.15,'2-3,25.89285714,9.485714286,'9-10,-0.5,3,2,28,5,Female,Fake,TBL,-0.5,0.5,-0.5,46.66666667,26.66666667,0,26.66666667
368,Real-Covid,Liberal,37.26666667,0.333333333,2.15,'2-3,25.89285714,9.485714286,'9-10,-0.5,3,2,28,5,Female,Real,Covid,0.5,-0.5,-0.5,13.33333333,20,33.33333333,33.33333333
368,Real-The Big Lie,Liberal,52.66666667,0.533333333,2.15,'2-3,25.89285714,9.485714286,'9-10,-0.5,3,2,28,5,Female,Real,TBL,0.5,0.5,-0.5,33.33333333,20,20,26.66666667
369,Fake-Covid,Conservative,11.73333333,0.8,0.5,'0-1,26.14285714,5.285714286,'4-6,0.5,2,6,52,4,Female,Fake,Covid,-0.5,-0.5,-0.5,73.33333333,6.666666667,0,20
